sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,links_related_sku,links_related_position,links_crosssell_sku,links_crosssell_position,links_upsell_sku,links_upsell_position,associated_sku,associated_default_qty,associated_position,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price_price,group_price_website,group_price_customer_group,group_price_price,media_attribute_id,media_image,media_lable,media_position,media_is_disabled
GOUR0016-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,08/01/2015 03:35:00,,,,,,No,1,"Honey, strong cheeses, couscous salad",,,0,,/,"White tea aromatised with yuzu, rose and ylang yalng. ",,,,,,,,,Use config,Use config,Seabreeze (200 gr) -10% Off,,,Inspired by the pristine waters and sea breeze of Southern France gently caressing the skin.,Block after Info Column,Mixed origins,,45,0,,,/,,,,1,"Light-bodied tea.Floral, citrus top notes coupled with herbaceous mid notes of eucalyptus give way to a smooth finishing.",2,Greenish yellow,,/,08/01/2015 03:35:00,seabreeze,seabreeze-2116.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0006,,GOUR0006,,,,,,,,,,,,88,,,1,0
GOUR0015-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,08/01/2015 03:38:00,,,,,,No,1,"White chocolate, fresh fruits, pesto-base pasta. ",,,0,,/,"White tea with pomegranate, rose and magnolia.",,,,,,,,,Use config,Use config,Pomegranate Ruby (200 gr) -10% Off,,,A delicate white tea blend of lush pomegranate and flowers. Packed with powerful antioxidants.,Block after Info Column,China,,45,0,,,/,,,,1,"Light bodied tea. Notes of green chestnuts and pine with a light, floral aroma.  ",2,Pale yellow,,/,08/01/2015 03:39:00,pomegranate-ruby,pomegranate-ruby-2117.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
GOUR0014-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,08/01/2015 03:40:00,,,,,,No,1,"Stir fried vegetable dishes, steamed tofu, garden salads",,,0,,/,White tea blend of peony petals with lychee.,,,,,,,,,Use config,Use config,Peony Jade (200 gr) -10% Off,,,A divine creation of white tea complemented by a deep floral bouquet.,Block after Info Column,China,,45,0,,,/,,,,1,"Light bodied tea. Pronounced floral aroma that is delicately sweet. Mild fruity hints of passionfruit, with a slightly astringent finish. ",2,Light gold,,/,08/01/2015 03:41:00,peony-jade,peony-jade-2105.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0022,,GOUR0022,,,,,,,,,,,,88,,,1,0
GOUR0013-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,08/01/2015 03:42:00,,,,,,No,1,"Japanese confections, spongecakes, asparagus",,,0,,/,"White tea blend of sweet cherries and spring flowers. 
",,,,,,,,,Use config,Use config,Cherry Blossom (200 gr) -10% Off,,,Greet the early spring morning with the dainty scent of spring blossoms and ripe cherries.,Block after Info Column,China,,45,0,,,/,,,,1,"Light bodied tea. Mild fruity aroma leading into delicate floral top notes, with a slightly astringent finish. ",2,Light gold,,/,08/01/2015 03:43:00,cherry-blossom,cherry-blossom-2317.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0006,,ART0006,,,,,,,,,,,,88,,,1,0
GOUR0018-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,08/01/2015 03:45:00,,,,,,No,1,"Brie and camembert cheese, chocolate truffles. ",,,0,,/,"White tea blend with rosehips, grapes and a hint of gold dust.",,,,,,,,,Use config,Use config,Gold Muscato (200 gr) -10% Off,,,"Grown in the highest plantation in Darjeeling, this white tea is prized for its rarity and marries perfectly the sweetness of grapes and rose hips.",Block after Info Column,"Darjeeling, North India",,63,0,,,/,,,,1,"Medium bodied tea, exuding light hints of floral notes with a pronounced aroma of bitter sweetness brought out by ripened Muscat grapes. ",2,Bright copper with gold dust,,/,08/01/2015 03:46:00,gold-muscato,gold-muscato-2114.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0014,,GOUR0014,,,,,,,,,,,,88,,,1,0
GOUR0037-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 03:48:00,,,,,,No,1,"Apple pastries, Cinnamon pastries, figs",,,0,,/,"Blend of African Honeybush, marigold and lemon myrtle. ",,,,,,,,,Use config,Use config,African Sunset (200 gr) -10% Off,,,Inspired by the magnificent sunset from the shores of Magadascar. Naturally caffeine-free.,Block after Info Column,South Africa,,32.4,0,,,/,,,,1,"Herbaceous top notes of tobacco, reminiscent of the African bush, with a lingering sweet aftertaste. ",2,Deep gold,,/,08/01/2015 03:49:00,african-sunset,african-sunset-2218.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0043-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 03:50:00,,,,,,No,1,"Tiramisu, sweet potatoes, brownies",,,0,,/,"Rooibos tea with marigold, aromatised with vanilla",,,,,,,,,Use config,Use config,Vanilla Rooibos (200 gr) -10% Off,,,"Warm, rounded flavours resembling the lavishness of a smooth cigar. Naturally caffeine-free. ",Block after Info Column,South Africa,,32.4,0,,,/,,,,1,"Woody, grassy top notes, with mild notes of vanilla. Lingering sweet aftertaste.",2,Copper,,/,08/01/2015 03:51:00,vanilla-rooibos,vanilla-rooibos-2243.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0042-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 03:52:00,,,,,,No,1,"Dried fruits and nuts, brie and camembert cheese",,,0,,/,"Rooibos blend from South Africa with almonds, coconut and pink rose.",,,,,,,,,Use config,Use config,Rose Marzipan (200 gr),,,"Wonderfully hearty, evoking memories of home. Best served with honey. Naturally caffeine-free. ",Block after Info Column,South Africa,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,Floral fragrance of rose with a slightly bittersweet almond finish.,2,Dark copper,,/,24/02/2015 07:37:00,rose-marzipan,rose-marzipan-2239.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0041-05,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 03:55:00,,,,,,No,1,"Fruit tarts, baked poultry, dried fruits and nuts",,,0,,/,Green bush and rooibos tea with peach bits.,,,,,,,,,Use config,Use config,Peach Nectar (200 gr) -10% Off,,,"Ambrosial infusion of ripe peaches and rooibos, a drink fit for the gods. Naturally caffeine-free",Block after Info Column,South Africa,,32.4,0,,,/,,,,1,"Fruity aroma of sweet, luscious peaches coupled with a touch of creaminess. ",2,Copper,,/,08/01/2015 03:56:00,peach-nectar,peach-nectar-2621.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0040-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 03:58:00,,,,,,No,1,"Fruit pastries, dried fruit and nuts, goat's cheese",,,0,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",,,,,,,,,Use config,Use config,Magic Desert (200 gr),,,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,Block after Info Column,South Africa,,32.4,0,,,,24/02/2015 00:00:00,25.92,,1,"Pronounced notes of citrus and fresh tropical fruits, slightly tangy. ",2,Dark copper,,,24/02/2015 07:55:00,magic-desert,magic-desert-2235.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0007,,GOUR0007,,,,,,,,,,,,88,,,1,0
GOUR0076-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 04:00:00,,,,,,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,/,"Rooibos blend with pistachios, almonds, apples and raisins.",,,,,,,,,Use config,Use config,Rooibos Velvet Tea (200 gr),,,"Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ",Block after Info Column,South Africa,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,Top notes of caramel butter with fruity notes and a strong nutty base.,2,Dark copper,,/,28/02/2015 05:09:00,rooibos-velvet-tea,rooibos-velvet-tea-401.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,88,,,1,0
GOUR0038-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,08/01/2015 04:02:00,,,,,,No,1,"Prosciutto ham, parmesan cheese, poached pears",,,0,,/,"Blend of rooibos, rosehips and melon bits.",,,,,,,,,Use config,Use config,Aloe Verah (200 gr) -10% Off,,,"A blend as enchanting and uplifting as an oasis in the dessert, Naturally caffeine-free. ",Block after Info Column,South Africa,,32.4,0,,,/,,,,1,Fresh fruity notes of ripe melons with herbaceous notes. Sweet finish with a hint of tartness.,2,Copper,,/,08/01/2015 04:02:00,aloe-verah,aloe-verah-2222.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0024,,GOUR0024,,,,,,,,,,,,88,,,1,0
GOUR0063-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:04:00,,,,,,No,1,"Cakes, cookies, honey",,,0,,/,Egyptian lavender florets.,,,,,,,,,Use config,Use config,Lavender (200 gr) -10% Off,,,"A prized commodity in ancient Rome, lavender was used for sacred ceremonies. Today it is popular for its sweet fragrance and its relaxing properties. ",Block after Info Column,Egypt,,45,0,,,/,,,,1,Refreshingly sweet floral fragrance.,2,Light copper,,/,08/01/2015 04:05:00,lavender,lavender-2289.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0008,,ART0008,,,,,,,,,,,,88,,,1,0
GOUR0064-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:06:00,,,,,,No,1,"Chicken, seafood, pandan",,,0,,/,Shaven spirals of lemongrass.,,,,,,,,,Use config,Use config,Lemongrass (200 gr) -10% Off,,,"Native to South Asia, it is a common ingredient in South Asian cuisine. Also known to be a traditional remedy for coughs and indigestion. Serve as an iced tea for an afternoon treat.",Block after Info Column,Thailand,,28.8,0,,,/,,,,1,"Strong citrus, herbaceous aroma.",2,Yellow with a tinge of green,,/,08/01/2015 04:07:00,lemongrass,lemongrass-2287.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0001,,ART0001,,,,,,,,,,,,88,,,1,0
GOUR0066-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:08:00,,,,,,No,1,"Creamy desserts, jellies",,,0,,/,Dried yellow osmanthus blossoms.,,,,,,,,,Use config,Use config,Osmanthus (200 gr) -10% Off,,,Widely used to flavour Chinese teas and desserts. Osmanthus is also believed to improve complexion.,Block after Info Column,China,,45,0,,,/,,,,1,"Sweet, juicy peach aroma.",2,Light gold,,/,08/01/2015 04:09:00,osmanthus,osmanthus-2307.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0067-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:10:00,,,,,,No,1,Stewed or roasted lamb and beef,,,0,,/,Dried peppermint leaves.,,,,,,,,,Use config,Use config,Peppermint Leaves (200 gr) -10% Off,,,Peppermint leaves were often used to crown luminaries in ancient Greece and Rome. Has powerful microbial properties which aid digestion.,Block after Info Column,North America,,32.4,0,,,/,,,,1,"Fresh, pure aroma with strong menthol notes.",2,Yellow with a tinge of green,,/,08/01/2015 04:11:00,peppermint-leaves,peppermint-leaves-2288.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0005,,ART0005,,,,,,,,,,,,88,,,1,0
GOUR0068-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:12:00,,,,,,No,1,"Pistachios, lychees, raspberries, balsamic vinegar, tomatoes, brie",,,0,,/,Buds of Moroccan roses.,,,,,,,,,Use config,Use config,Pink Rose Buds (200 gr) -10% Off,,,"Poets and artists have paid homage to this sweet-smelling flower. When used in food or beverages, it imparts a mellow, floral quality to the aroma.",Block after Info Column,Morocco,,45,0,,,/,,,,1,Unmistakable floral top notes reminiscent of a freshly cut flower.,2,Light copper,,/,08/01/2015 04:13:00,pink-rose-buds,pink-rose-buds-2312.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
GOUR0069-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:14:00,,,,,,No,1,"Apple pie, sticky date pudding, cheese cake. ",,,0,,/,Dried yellow chamomile flowers.,,,,,,,,,Use config,Use config,Roman Chamomile (200 gr) -10% Off,,,"Cultivated in the Nile Delta, where the world's best chamomile can be found. A remedy to ease a busy mind. ",Block after Info Column,Egypt,,28.8,0,,,/,,,,1,"Smooth mouthfeel akin to honey, herbaceous notes.",2,Light gold,,/,08/01/2015 04:15:00,roman-chamomile,roman-chamomile-2320.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0011,,ART0011,,,,,,,,,,,,88,,,1,0
GOUR0050-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:20:00,,,,,,No,1,"Apple pastries, spicy chocolate, tea cakes",,,0,,/,"Herbal tisane with cocoa, camomile, shiso leaves, fennel seeds.",,,,,,,,,Use config,Use config,Sensuale (200 gr) -10% Off,,,"Gentle and calming, dissipating any traces of stress. A nourishing brew you truly deserve after a long day. ",Block after Info Column,Mixed origins,,32.4,0,,,/,,,,1,"Floral notes and herbaceous notes of straw, with a mild sweetness. Rich mouth feel.",2,Deep gold,,/,08/01/2015 04:22:00,sensuale,sensuale-2256.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0049-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:26:00,,,,,,No,1,"Butter cookies, cream cakes, pistachio desserts, turkish delight",,,0,,/,Herbal Tisane of Moroccan pink rose and Egyptian Marigold blossoms.,,,,,,,,,Use config,Use config,Pink Rose & Marigold (200 gr) -10% Off,,,A marriage of the scents we love most - fresh flowers and creamy butter.,Block after Info Column,Mixed origins,,45,0,,,/,,,,1,"Buttery and floral notes, soothing and fragrant with a hint of bitterness ",2,Gold,,/,08/01/2015 04:27:00,pink-rose-marigold,pink-rose-marigold-2245.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0003,,ART0003,,,,,,,,,,,,88,,,1,0
GOUR0048-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:29:00,,,,,,No,1,"Dosa, marsala, lamb stew, paella",,,0,,/,"Herbal tisane of apples, cardamon, safflower, lemongrass and mint.",,,,,,,,,Use config,Use config,Pastisan (200 gr) -10% Off,,,A kaleidoscope of colours and flavours created to enthrall your senses. A soothing brew perfect for any time of the day.,Block after Info Column,Germany,,32.4,0,,,/,,,,1,Strong notes of licorice and mint with a lingering sweetness on the palate.,2,Light gold,,/,08/01/2015 04:29:00,pastisan,pastisan-2235.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0046-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:31:00,,,,,,No,1,"Nuts, apple pastries, cucumber sandwiches",,,0,,/,Herbal tisane of chamomile and peppermint.  Naturally caffeine free.,,,,,,,,,Use config,Use config,Calming Spirits (200 gr) -10% Off,,,A calming herbal blend that aids relaxation and promotes mental concentration.,Block after Info Column,Mixed origins,,32.4,0,,,/,,,,1,"Aroma of chamomile drifting upon herbaceous notes, with a refreshing minty finish. ",2,Yellow with a tinge of green,,/,08/01/2015 04:32:00,calming-spirits,calming-spirits-2236.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0044,,GOUR0044,,,,,,,,,,,,88,,,1,0
GOUR0045-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:34:00,,,,,,No,1,"Southeast Asian confections such as nonya kueh, coconut desserts, nasi lemak, kaya toast",,,0,,/,Herbs blend of pandan leaves with bael fruit and a sprinkling of lemongrass. Naturally caffeine free.,,,,,,,,,Use config,Use config,Bael & Pandan (200 gr) -10% Off,,,"An indigenous fruit in tropical climate, bael is known for its detoxifying and cleansing properties.Serve hot or with ice.  ",Block after Info Column,Thailand,,32.4,0,,,/,,,,1,"Nutty with mild notes of citrus, ending with a sweet finish. ",2,Yellow with a tinge of green,,/,08/01/2015 04:34:00,bael-pandan,bael-pandan-2222.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0044-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:36:00,,,,,,No,1,"Berry desserts and confections, pavlova, pound cake",,,0,,/,"Herbal tisane of flowers and  blueberries, blackcurrants, blackcurrant leaves, elderflowers and rosehips. ",,,,,,,,,Use config,Use config,Alpina Herbs (200 gr) -10% Off,,,Take in a breath of fresh mountain air with wild herbs picked from the Alpine mountains.,Block after Info Column,Europe,,32.4,0,,,/,,,,1,Sweet fragrance of wildflowers paired with the fruity tang of berries.,2,Deep pink,,/,08/01/2015 04:37:00,alpina-herbs,alpina-herbs-2217.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0046,,GOUR0046,,,,,,,,,,,,88,,,1,0
GOUR0051-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 05:27:00,,,,,,No,1,"Roast chicken, berry pastries, Gruyere cheese",,,0,,/,"Blend of orange peel, chamomile, hibiscus, lemongrass and blueberry. ",,,,,,,,,Use config,Use config,Swiss Berry Herbs (200 gr) -10% Off,,,Embrace the summer breeze bringing wafts of herbal and floral fragrances in rolling meadows of green.,Block after Info Column,Mixed Origins,,32.4,0,,,/,,,,1,"Floral, slightly herbal fragrance. Top notes of blueberry with mid notes of lemongrass and a sweet licorice end note. ",2,Deep pink,,/,08/01/2015 05:29:00,swiss-berry-herbs,swiss-berry-herbs-2253.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0046,,GOUR0046,,,,,,,,,,,,88,,,1,0
GOUR0070-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,16/01/2015 08:21:00,,,,,,No,1,"Red bean, Japanese cuisine, Afternoon tea",,,0,,/,Green tea ground into a fine powder.,,,,,,,,,Use config,Use config,Matcha Powder (200 gr) -10% Off,,,Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.,Block after Info Column,Japan,,45,0,,,/,,,,1,Vegetal and umami with a tinge of bitterness.,2,Green,,/,16/01/2015 08:24:00,matcha-powder,matcha-powder-2277.html,1,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0074,,Default,grouped,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 02:07:00,,,,,test description,No,1,,,0,0,,,Genmaicha ground into a fine powder.,,,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! ",,Matcha Green Tea | Japanese Powder Tea,,,,,Popcorn Matcha (New!),,,"Giving new meaning to the term 'popcorn', Popcorn Matcha brings forth a refreshing take on the traditional Matcha. 

Enjoy the smooth velvety texture of Genmaicha and sink into its toasty aroma. An addictive treat for the sweet-toothed, this makes an ideal brew to snuggle with a movie marathorn home. We are hooked! ",Block after Info Column,Japan,,,0,,,,,,,1,Rich creamy brew with the sweet aroma of toasty grains,,,,,28/02/2015 05:25:00,popcorn-matcha,popcorn-matcha-450.html,4,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GC0006,0,GC0006,0,GOUR0074-01,0,0,,,,,,,,88,,,2,1
GOUR0074-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 05:56:00,,,,,,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Popcorn Matcha (50 gr),,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,12.5,0,,,/,,,,1,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",2,Green,,/,27/02/2015 06:04:00,popcorn-matcha,popcorn-matcha-419.html,1,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
