sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
GOUR0046-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:31:00,,,,,test description,No,1,"Nuts, apple pastries, cucumber sandwiches",,,0,,/,Herbal tisane of chamomile and peppermint.  Naturally caffeine free.,,,,,,,,,Use config,Use config,Calming Spirits (200 gr) -10% Off,,,A calming herbal blend that aids relaxation and promotes mental concentration.,Block after Info Column,Mixed origins,,32.4,0,test description,,/,,,,Enabled,"Aroma of chamomile drifting upon herbaceous notes, with a refreshing minty finish. ",Taxable Goods,Yellow with a tinge of green,,/,08/01/2015 04:32:00,calming-spirits,calming-spirits-2236.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0044,,GOUR0044,,,,,,,,,,,,88,,,1,0
GOUR0045-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:34:00,,,,,test description,No,1,"Southeast Asian confections such as nonya kueh, coconut desserts, nasi lemak, kaya toast",,,0,,/,Herbs blend of pandan leaves with bael fruit and a sprinkling of lemongrass. Naturally caffeine free.,,,,,,,,,Use config,Use config,Bael & Pandan (200 gr) -10% Off,,,"An indigenous fruit in tropical climate, bael is known for its detoxifying and cleansing properties.Serve hot or with ice.  ",Block after Info Column,Thailand,,32.4,0,test description,,/,,,,Enabled,"Nutty with mild notes of citrus, ending with a sweet finish. ",Taxable Goods,Yellow with a tinge of green,,/,08/01/2015 04:34:00,bael-pandan,bael-pandan-2222.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0039,,GOUR0039,,,,,,,,,,,,88,,,1,0
GOUR0044-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 04:36:00,,,,,test description,No,1,"Berry desserts and confections, pavlova, pound cake",,,0,,/,"Herbal tisane of flowers and  blueberries, blackcurrants, blackcurrant leaves, elderflowers and rosehips. ",,,,,,,,,Use config,Use config,Alpina Herbs (200 gr) -10% Off,,,Take in a breath of fresh mountain air with wild herbs picked from the Alpine mountains.,Block after Info Column,Europe,,32.4,0,test description,,/,,,,Enabled,Sweet fragrance of wildflowers paired with the fruity tang of berries.,Taxable Goods,Deep pink,,/,08/01/2015 04:37:00,alpina-herbs,alpina-herbs-2217.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0046,,GOUR0046,,,,,,,,,,,,88,,,1,0
GOUR0051-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 05:27:00,,,,,test description,No,1,"Roast chicken, berry pastries, Gruyere cheese",,,0,,/,"Blend of orange peel, chamomile, hibiscus, lemongrass and blueberry. ",,,,,,,,,Use config,Use config,Swiss Berry Herbs (200 gr) -10% Off,,,Embrace the summer breeze bringing wafts of herbal and floral fragrances in rolling meadows of green.,Block after Info Column,Mixed Origins,,32.4,0,test description,,/,,,,Enabled,"Floral, slightly herbal fragrance. Top notes of blueberry with mid notes of lemongrass and a sweet licorice end note. ",Taxable Goods,Deep pink,,/,08/01/2015 05:29:00,swiss-berry-herbs,swiss-berry-herbs-2253.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0046,,GOUR0046,,,,,,,,,,,,88,,,1,0
GOUR0070-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,16/01/2015 08:21:00,,,,,test description,No,1,"Red bean, Japanese cuisine, Afternoon tea",,,0,,/,Green tea ground into a fine powder.,,,,,,,,,Use config,Use config,Matcha Powder (200 gr) -10% Off,,,Grown in the shade to accentuate the flavours of the tea. Serve with milk to create a latte.,Block after Info Column,Japan,,45,0,test description,,/,,,,Enabled,Vegetal and umami with a tinge of bitterness.,Taxable Goods,Green,,/,16/01/2015 08:24:00,matcha-powder,matcha-powder-2277.html,Not Visible Individually,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0074,,Default,grouped,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 02:07:00,,,,,test description,No,1,,,0,0,,,Genmaicha ground into a fine powder.,,,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! ",,Matcha Green Tea | Japanese Powder Tea,,,,,Popcorn Matcha (New!),,,"Giving new meaning to the term 'popcorn', Popcorn Matcha brings forth a refreshing take on the traditional Matcha. 

Enjoy the smooth velvety texture of Genmaicha and sink into its toasty aroma. An addictive treat for the sweet-toothed, this makes an ideal brew to snuggle with a movie marathorn home. We are hooked! ",Block after Info Column,Japan,,,0,test description,,,,,,Enabled,Rich creamy brew with the sweet aroma of toasty grains,None,,,,28/02/2015 05:25:00,popcorn-matcha,popcorn-matcha-450.html,"Catalog, Search",,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GC0006,0,GC0006,0,GOUR0074-01,0,0,,,,,,,,88,,,2,1
GOUR0074-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 05:56:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Popcorn Matcha (50 gr),,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,12.5,0,test description,,/,,,,Enabled,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",Taxable Goods,Green,,/,27/02/2015 06:04:00,popcorn-matcha,popcorn-matcha-419.html,Not Visible Individually,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0074-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 06:00:00,,,,,test description,No,1,"Red bean, Japanese cuisine, Afternoon tea",,,0,,,Green tea ground into a fine powder.,,,,,,,,,Use config,Use config,Popcorn Matcha (100 gr),,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,25,0,test description,,,,,,Enabled,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",Taxable Goods,Green,,,28/02/2015 01:53:00,popcorn-matcha,popcorn-matcha-420.html,Not Visible Individually,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,1
GOUR0074-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 06:02:00,,,,,test description,No,1,"Red bean, Japanese cuisine, Afternoon tea",,,0,,/,Green tea ground into a fine powder.,,,,,,,,,Use config,Use config,Popcorn Matcha (200 gr) -10% Off,,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,45,0,test description,,/,,,,Enabled,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",Taxable Goods,Green,,/,02/03/2015 06:24:00,popcorn-matcha,popcorn-matcha-421.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0075,,Default,grouped,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,27/02/2015 06:05:00,,,,,test description,No,1,,,0,0,,,"Hojicha, Cocoa Powder and Vanilla",,,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! ",,Matcha Green Tea | Japanese Powder Tea,,,,,Xoxolat Hojicha (New!),,,"Satisfy your inner chocolate cravings with our decadent Xoxolat Hojicha. Blended with Hojicha, Cocoa Powder and Vanilla, this savoury drink is deliciously satisfying and makes the perfect brew with a little steamed or frothed milk. ",Block after Info Column,Japan,,,0,test description,,,,,,Enabled,A rich cocoa flavour with just the right amount of sweetness,None,,,,02/03/2015 05:50:00,xoxolat-hojicha,xoxolat-hojicha.html,"Catalog, Search",,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GC0006,0,GC0006,0,GOUR0074-01,0,0,,,,,,,,88,,,1,1
GOUR0075-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,28/02/2015 03:20:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Xoxolat Hojicha (50 gr),,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,12.5,0,test description,,/,,,,Enabled,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",Taxable Goods,Green,,/,28/02/2015 03:21:00,xoxolat-hojicha,xoxolat-hojicha-426.html,Not Visible Individually,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0075-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,28/02/2015 03:21:00,,,,,test description,No,1,"Red bean, Japanese cuisine, Afternoon tea",,,0,,/,Green tea ground into a fine powder.,,,,,,,,,Use config,Use config,Xoxolat Hojicha (100 gr),,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,25,0,test description,,/,,,,Enabled,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",Taxable Goods,Green,,/,28/02/2015 03:22:00,xoxolat-hojicha,xoxolat-hojicha-427.html,Not Visible Individually,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,1
GOUR0075-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,Whisk powder with water at 70-80�C until mixture is frothy,,,,28/02/2015 03:22:00,,,,,test description,No,1,"Red bean, Japanese cuisine, Afternoon tea",,,0,,/,Green tea ground into a fine powder.,,,,,,,,,Use config,Use config,Xoxolat Hojicha (200 gr) -10% Off,,,"An addictive treat for any occasion, the exceptional combination of Matcha's smooth velvety texture and rich toasty aroma of popcorn brings forth a refreshing take on the traditional Matcha. We are hooked! 

Reminds us of: Munching on a bowl of popcorn and late night movies ",Block after Info Column,Japan,,45,0,test description,,/,,,,Enabled,"A creamy brew with the sweet aroma of toasty grains, a delight for the sweet-toothed ",Taxable Goods,Green,,/,02/03/2015 06:12:00,xoxolat-hojicha,xoxolat-hojicha-428.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0076,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,28/02/2015 03:41:00,,,,,test description,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,,Organic South African Rooibos,,,,,,,,,,,Rooibos Velvet Tea,,,"Naturally caffeine-free, Rooibos is also known as 'Red Tea"" that originates from South Africa's fynbos. With growing popularity for its protective antioxidants and low tannin levels, it is becoming a favourite among health-conscious consumers for its pronounced flowery, fruity nose with characters of small red flowers.",Block after Info Column,South Africa,,,0,test description,,,,,,Enabled,"Crisp, clean flavours of berries with a buttery finish
",None,Dark orange brown,,,28/02/2015 05:28:00,rooibos-velvet-tea,rooibos-velvet-tea.html,"Catalog, Search",,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GOUR0042,0,GOUR0042,0,GOUR0076-02,0,2,,,,,,,,88,,,1,0
GOUR0076-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,28/02/2015 05:05:00,,,,,test description,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,/,"Rooibos blend with pistachios, almonds, apples and raisins.",,,,,,,,,Use config,Use config,Rooibos Velvet Tea (50 gr),,,"Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ",Block after Info Column,South Africa,,9,0,test description,,/,24/02/2015 00:00:00,7.2,,Enabled,Top notes of caramel butter with fruity notes and a strong nutty base.,Taxable Goods,Dark copper,,/,28/02/2015 05:09:00,rooibos-velvet-tea,rooibos-velvet-tea-427.html,Not Visible Individually,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,88,,,1,0
GC0025,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,02/03/2015 04:06:00,,,,,test description,No,1,,,0,0,,/,,,,,,,,,,Use config,Use config,Bamboo Green,,,,Block after Info Column,,,99,0,test description,,/,27/01/2014 00:00:00,,02/02/2014 00:00:00,Disabled,,Taxable Goods,,,/,02/03/2015 04:15:00,bamboo-green,bamboo-green.html,"Catalog, Search",60,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0007,0,GC0007,0,,,,all,all,2,94.05,,,,,,,,
GC0026,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,02/03/2015 05:31:00,,,,,test description,No,1,,,0,0,,/,,,,,,,,,,Use config,Use config,Jasmine Silver Monkey,,,,Block after Info Column,,,68,0,test description,,/,27/01/2014 00:00:00,,02/02/2014 00:00:00,Disabled,,Taxable Goods,,,/,02/03/2015 05:41:00,jasmine-silver-monkey,jasmine-silver-monkey.html,"Catalog, Search",60,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0007,0,GC0007,0,,,,all,all,2,64.6,,,,,,,,
GC0027,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,02/03/2015 05:42:00,,,,,test description,No,1,,,0,0,,/,,,,,,,,,,Use config,Use config,Royal Peony,,,,Block after Info Column,,,38,0,test description,,/,27/01/2014 00:00:00,,02/02/2014 00:00:00,Disabled,,Taxable Goods,,,/,02/03/2015 05:56:00,royal-peony,royal-peony.html,"Catalog, Search",60,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0007,0,GC0007,0,,,,all,all,2,36.1,,,,,,,,
GOUR0077,,Default,grouped,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 05:57:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,,,Assam Gentleman's Black Tea,,,,Block after Info Column,,,,0,test description,,/,,,,Disabled,,None,,,/,02/03/2015 06:17:00,assam-gentlemans-tea,assam-gentlemans-tea.html,"Catalog, Search",,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GOUR0042,0,GOUR0042,0,GOUR0076-02,0,2,,,,,,,,,,,,
GOUR0077-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:00:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Assam Gentleman (50 gr),,,,Block after Info Column,,,9,0,test description,,/,24/02/2015 00:00:00,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:48:00,assam-gentlemans-tea,assam-gentlemans-tea-432.html,Not Visible Individually,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,,,,,
GOUR0077-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:06:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Assam Gentleman (100 gr),,,,Block after Info Column,,,18,0,test description,,/,,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:47:00,assam-gentlemans-tea,assam-gentlemans-tea-433.html,Not Visible Individually,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,,,,,
GOUR0077-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:09:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Assam Gentleman (200 gr) -10% Off,,,,Block after Info Column,,,32.4,0,test description,,/,,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:47:00,assam-gentlemans-tea,assam-gentlemans-tea-434.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,,,,,
GOUR0078,,Default,grouped,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:15:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,,,Lapsang Gold Black Tea,,,,Block after Info Column,,,,0,test description,,/,,,,Disabled,,None,,,/,02/03/2015 06:17:00,lapsang-gold,lapsang-gold.html,"Catalog, Search",,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GOUR0042,0,GOUR0042,0,GOUR0076-02,0,2,,,,,,,,,,,,
GOUR0078-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:23:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Lapsang Gold (50 gr),,,,Block after Info Column,,,9,0,test description,,/,24/02/2015 00:00:00,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:46:00,lapsang-gold,lapsang-gold-436.html,Not Visible Individually,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,,,,,
GOUR0078-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:25:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Lapsang Gold (100 gr),,,,Block after Info Column,,,18,0,test description,,/,,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:45:00,lapsang-gold,lapsang-gold-437.html,Not Visible Individually,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,,,,,
GOUR0078-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:30:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Lapsang Gold (200 gr) -10% Off,,,,Block after Info Column,,,32.4,0,test description,,/,,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:45:00,lapsang-gold,lapsang-gold-438.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,,,,,
GOUR0079,,Default,grouped,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:33:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,,,Lapsang Souchong Black Tea,,,,Block after Info Column,,,,0,test description,,/,,,,Disabled,,None,,,/,02/03/2015 06:35:00,lapsang-souchong,lapsang-souchong.html,"Catalog, Search",,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,GOUR0042,0,GOUR0042,0,GOUR0076-02,0,2,,,,,,,,,,,,
GOUR0079-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:36:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Lapsang Souchong (50 gr),,,,Block after Info Column,,,9,0,test description,,/,24/02/2015 00:00:00,,,Disabled,,Taxable Goods,,,/,02/03/2015 07:38:00,lapsang-souchong,lapsang-souchong-444.html,Not Visible Individually,50,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,,,,,
GOUR0079-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:37:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Lapsang Souchong (100 gr),,,,Block after Info Column,,,18,0,test description,,/,,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:45:00,lapsang-souchong,lapsang-souchong-441.html,Not Visible Individually,110,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,,,,,
GOUR0079-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,,,,,02/03/2015 06:39:00,,,,,test description,No,1,,,,0,,/,,,,,,,,,,Use config,Use config,Lapsang Souchong (200 gr) -10% Off,,,,Block after Info Column,,,32.4,0,test description,,/,,,,Disabled,,Taxable Goods,,,/,02/03/2015 06:44:00,lapsang-souchong,lapsang-souchong-442.html,Not Visible Individually,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,,,,,
